Gap ID,Category,Gap/Question,Impact/Notes
G0111,Missing Requirement,Não há dono nomeado para QA/monitoria contínua da classificação do Agentforce (pane vs. sinistro vs. sinistro com vítimas) após o go-live. Quem no DER assume esse papel de governança do agente de IA?,"Risco já citado na própria matriz de riscos do cliente (""Qualidade do Agente Conversacional"", sem dono identificado) e mapeado como ""Hallucinated Execution"" no `knowledge/latam-agentic-governance-services.md` — o documento recomenda uma trilha de Governance Foundations (12-16 semanas) por o DER estar bem abaixo do limiar de 10 agentes, mas nenhuma conversa formal sobre isso ocorreu ainda. [KB: latam-agentic-governance-services.md:5-28]"
G0112,Potential Risk,Classificação incorreta do Agentforce (ex.: não reconhecer menção implícita a vítima em texto livre e ambíguo do cidadão em pânico) pode impedir o disparo do transbordo obrigatório.,"Risco de vida, não apenas operacional — é o cenário mais grave possível para este épico. Reforça a necessidade de G0104 (regra de detecção), G0105 (critério objetivo) e G0111 (QA/monitoria com dono nomeado) antes do go-live."
G0113,Ambiguity,"O texto do MVP diz que o transbordo ocorre ""quando o usuário solicita ou quando a ocorrência tem vítimas"" — mas não define como o Agentforce reconhece um ""pedido explícito"" de atendimento humano dentro de uma conversa em linguagem livre: frase-gatilho, botão/menu de opção, ou qualquer sinal de recusa da triagem automatizada?","Sem esse critério, o comportamento de fallback para transbordo por solicitação do usuário (distinto do transbordo por vítima) fica em aberto para interpretação do agente de build, o que é justamente o tipo de decisão que não deveria ficar implícita em um canal de socorro emergencial."
G0114,Logical Gap,"O lookup `MessagingSession.WorkOrder__c` liga a sessão ao Work Order gerado na triagem — mas não há requisito para o caso em que o transbordo ocorre ANTES da triagem terminar (ex.: vítima identificada logo na primeira mensagem, antes de capturar rodovia/km/veículo). O atendente humano herda uma sessão sem Work Order vinculado?","Sem esse requisito, o build pode assumir (incorretamente) que todo transbordo já chega com Work Order criado, quebrando o rastreamento de protocolo único — exatamente o critério de sucesso central do projeto (""visão única e rastreável, em tempo real"")."
G0115,Missing Requirement,"O link do mapa de acompanhamento é enviado por WhatsApp quando o pedido veio por texto, ou por SMS quando veio por voz (WhatsApp voz) — mas não há requisito de gateway/provedor de SMS (custo por envio, contrato, quem contrata: DER ou PRODESP).","É uma dependência de integração nova, não mencionada em nenhuma outra parte da discovery. Sem provedor de SMS definido, a prova P-08 (""Acompanhamento visual para o cidadão"") não pode ser demonstrada para o canal de voz do WhatsApp."
G0201,Capability Gap,"A reunião de preparação de PoC (04/09, condutor Rafael Marques — Salesforce) registra a decisão de usar 'a funcionalidade nativa de Incidente' para aglutinar múltiplos protocolos do mesmo evento (ex.: vários cidadãos reportando o mesmo animal na pista) em uma única ordem de serviço de campo, evitando despacho duplicado. O Field Service Developer Guide indexado em knowledge/ (field_service_dev.md) não menciona nenhum objeto 'Incident' nativo no modelo de dados core (Work Order, Work Order Line Item, Service Appointment, Work Type) — zero ocorrências do termo no documento. Não está confirmado se 'Incidente' é (a) um objeto padrão do Field Service em uma versão/licença não documentada na KB, (b) um objeto do Service Cloud ITSM (gestão de incidentes de TI, sem relação com ocorrências rodoviárias), ou (c) um objeto customizado que a equipe Salesforce construiria especificamente para este projeto.","Item load-bearing para a fundação do ciclo (Pacote A: 'Tipos, status, identificador único e histórico'). Se 'Incidente' for customizado, isso é escopo de build não dimensionado em nenhum pacote atual e precisa entrar explicitamente em E02. Grounding: [KB:field_service_dev.md — Field Service Core Data Model, linhas ~101-220, sem menção a 'Incident']; a alegação do BSA/PoC fica 🔴 não fundamentada até validação com a equipe de arquitetura Salesforce."
G0202,Logical Gap,"O próprio épico E02 define um mecanismo distinto para 'segunda viatura' no mesmo chamado: 'chamado vinculado' explicitamente SEM usar Work Order Line Item (confirmado no BSA v2, linha 618). A reunião de PoC descreve um segundo mecanismo — o objeto 'Incidente' — para aglutinar múltiplos protocolos do MESMO evento reportado por PESSOAS diferentes. Nenhum documento resolve a relação entre os dois: são dois objetos/mecanismos paralelos (chamado vinculado vs. Incidente), ou o 'chamado vinculado' da segunda viatura É a mesma funcionalidade de Incidente aplicada a um caso de uso diferente?","Sem essa resolução, o time de build pode implementar dois padrões de vinculação divergentes para o que talvez seja o mesmo conceito de dados (múltiplos registros apontando para uma ocorrência-mestre), duplicando esforço de modelagem e arriscando inconsistência de relatório/indicador (Pacote A e I)."
G0203,Source Conflict,"O modelo de status da ocorrência conflita entre duas fontes de discovery. Documento da POC (20/08, linhas ~2739-2799): Aberto → Em fila → Acionado → Aceito → Iniciado → Concluído, com dois fechamentos distintos (equipe 'Conclui' no celular / C2C 'Encerra' na mesa — premissa registrada na linha 2531-2533 do discovery-context). Notas Gemini da reunião de 04/09 (brief, linha 5233): Aberto → Acionado → Em fila → Aceito → Iniciado → Encerrado/Cancelado — ordem invertida de 'Em fila' e 'Acionado', e sem menção ao segundo estado de fechamento ('Concluído' pela equipe).","O ciclo de vida do status é a base do Pacote A ('Fundação do ciclo') e do E02 (registro/classificação inicial happens no status Aberto/Em fila, per linha 2757-2760). Uma reconciliação formal do fluxo de status com o DER é necessária antes de configurar o objeto — hoje há duas versões divergentes na base de conhecimento do projeto, nenhuma delas confirmada como final pelo cliente."
G0204,Missing Requirement,Não existe regra confirmada de deduplicação na abertura da ocorrência. O questionário de discovery pergunta explicitamente: 'Existe alguma regra que impede a abertura em duplicidade de ocorrências?' (linha 2496-2497) e a resposta está marcada 'GAP DE RESPOSTA DO CLIENTE' — sem resposta do DER.,"Sem uma regra ou critério de correspondência (raio geográfico + janela de tempo + tipo, por exemplo) no momento do registro/classificação, múltiplos cidadãos reportando o mesmo pane/sinistro por canais diferentes (WhatsApp de um, 0800 de outro) geram protocolos separados — o que é exatamente o cenário que o mecanismo 'Incidente' (G0201) supostamente resolveria, tornando G0201 e G0204 dependentes entre si."
G0205,Capability Gap,"O catálogo operacional tem 5 macro-tipos (pane, sinistro, teóscio, diversos, solicitação de informação) e 100+ subtipos no microcatálogo (discovery-context linha 866). O objeto nativo mais próximo no Field Service — Work Type — é, pela KB, um objeto plano usado como template (duração + skills requeridas), sem hierarquia nativa de categoria/subcategoria [KB:field_service_dev.md linhas ~149-152: 'Work types are templates... define the duration of the work and add skill requirements']. Não há decisão registrada sobre como representar a hierarquia macro-tipo → subtipo: Work Type + campo de agrupamento customizado, dois picklists dependentes, ou uma estrutura de Record Type por macro-tipo.","Decisão de modelagem de dados load-bearing para o Pacote A ('catálogo completo no dia 1' é o cenário G/grande). Sem resolver isso, o dimensionamento de configuração de mais de 100 subtipos fica sem base técnica."
G0206,Logical Gap,"A premissa registrada é 'sem dupla convivência — chamados de serviço emergencial são criados somente no Salesforce' (discovery-context linha 2274-2275). Mas o próprio questionário de discovery, na sequência, pergunta 'Entretanto, o Salesforce tem que sincronizar as emergências com o sistema atual [SIGOR]?' (linha 2283-2284) — pergunta que permanece sem resposta registrada.","Se a resposta for 'sim, precisa sincronizar' (para relatórios estaduais, auditoria ou outros sistemas que só leem do SIGOR), isso contradiz a premissa de não-convivência e implica uma integração de saída (Salesforce → SIGOR) não contemplada em nenhum pacote de escopo atual (Pacote G trata de SIGOR apenas como 'recorte zerado')."
G0207,Missing Requirement,"Não há sistema de registro confirmado para a identidade de quem solicita o socorro. À pergunta 'Onde está o cadastro de origem de quem pede o socorro (cidadão/usuário)? Qual sistema é o dono?' (discovery-context linha 2287-2288), a resposta registrada é apenas 'Não' (linha 2308), marcada como gap de resposta do cliente.","Para o canal WhatsApp, o modelo de dados capta apenas o número via MessagingEndUser.MessagingPlatformKey (linha 559) — sem perfil de cidadão. Para o 0800, não há cadastro algum. Isso deixa em aberto como modelar um relator terceiro (alguém que reporta em nome de outro motorista, ou um passante anônimo reportando um animal na pista) de forma distinta da parte afetada — relevante diretamente para a etapa de 'Registro' do E02."
G0208,Ambiguity,Quem pode reclassificar o tipo de ocorrência já registrado (ex.: inspeção reclassificada para pane/sinistro no local) é uma pergunta aberta e sem resposta do cliente: 'Coletamos se o tipo de trabalho muda no local... Diga quem pode mudar o tipo no local' (discovery-context linha 2518-2520).,"Isso é central à capacidade de classificação do E02: sem resposta, o modelo de permissão (C2C apenas vs. equipe de campo também) e o gatilho de re-despacho (mudança de tipo pode mudar recurso/skill exigido, cruzando para E03) ficam indefinidos."
G0209,Missing Requirement,"[Gap de disciplina — governança de dados/LGPD] A etapa de registro/classificação — em qualquer canal — é o ponto de entrada de dados de geolocalização e, conforme o modelo de dados documentado, de um campo `Has_Victims__c` que sinaliza a presença de vítimas de acidente (dado pessoal sensível/relativo à saúde) já na triagem inicial (discovery-context linha 566). Nenhuma discussão formal de LGPD/DPIA foi registrada especificamente para este ponto de captação — o mais precoce do ciclo em que dado sensível entra no sistema.","Diferente do gap geral de LGPD/DPIA já mapeado no projeto (que trata do tema em nível de programa), este é o ponto de captação concreto que precisa de um responsável por retenção, minimização e base legal — antes de configurar os campos de intake do E02, não depois."
G0210,Ambiguity,"Para o canal 0800, o registro é feito manualmente pelo C2C (per descrição do E02). Não está definido qual objeto/tela o atendente do C2C usa para essa criação manual: uma tela nativa de criação de Work Order (Field Service), ou um Case em um console de Service Cloud — o que reabriria a questão de licenciamento de Service Cloud já identificada no nível do projeto, mas agora aplicada especificamente ao assento de digitação manual do C2C (canal 0800), independente da camada de mensageria do WhatsApp.","Afeta diretamente o dimensionamento de licença e a experiência de registro do E02 para o canal 0800 — sem essa definição, não há base para configurar a tela/objeto de abertura manual."
G0211,Missing Requirement,"[Gap de disciplina — governança/stewardship de dados] Com o papel contratual PRODESP vs. DER-SP não documentado, também não está definido quem é o steward/owner de governança do próprio registro da ocorrência (protocolo, dados do solicitante, geolocalização, classificação) para efeitos de modelo de compartilhamento (OWD) e responsabilização em auditoria de órgãos de controle do Estado — a PRODESP como operadora contratada do sistema, ou o DER-SP como órgão responsável pelo serviço público.","Isso é um pré-requisito de design para o modelo de sharing do Work Order/registro no E02, e para a prestação de contas mencionada como impacto de negócio ('ausência de protocolo único dificulta a prestação de contas a órgãos de controle')."
G0212,Ambiguity,"Com o login do aplicativo de campo ainda não decidido entre 'por viatura' ou 'por pessoa', a trilha de auditoria da classificação/registro feito em campo (quem reclassificou, quem registrou dados no local) fica sem identidade individual resolvida caso o login seja por viatura.","Aplicado especificamente ao rastro de histórico do E02 ('identificador único e histórico' — Pacote A): se o login for por viatura, qualquer alteração de classificação feita no app não é atribuível a uma pessoa específica, o que é uma lacuna de auditabilidade já sinalizada como risco no nível do projeto, mas ainda não resolvida na modelagem do próprio objeto de registro."
G0213,Potential Risk,"A localização captada na abertura via WhatsApp depende do GPS do dispositivo de quem está relatando, que pode não refletir o local real do incidente — cenário citado explicitamente na reunião de PoC (animal na pista reportado por alguém 'quilômetros atrás' do local real, linhas 3587-3594). A mitigação proposta (delimitação por polígonos geográficos) está marcada como 'não configurada' e 'Unknown' (discovery-context linha 5252, 5321) — sem decisão de correção manual do km/local na etapa de classificação.","Risco operacional direto para o E02: sem uma etapa de validação/correção de local na classificação, o despacho automático (E03) herda uma localização potencialmente incorreta, gerando deslocamento de recurso para o ponto errado — sobretudo relevante já que o próprio Pacote C do projeto trata 'local na abertura' como premissa aberta."
G0214,Missing Requirement,"O recorte de subtipos do MVP não está fechado no nível de detalhe do microcatálogo. O discovery confirma macro-tipos em escopo (pane, sinistro, inspeção) mas o Pacote A distingue explicitamente 'P: 7 variantes da prova' de 'G: catálogo completo no dia 1' sem uma lista intermediária de quais dos 100+ subtipos entram na primeira versão produtiva (não apenas na prova de conceito).","Sem essa lista, o dimensionamento de configuração do catálogo de classificação do E02 oscila entre 7 e 100+ itens — uma variação de tamanho relevante que hoje só existe como faixa P/G, não como escopo fechado."
G0301,Missing Requirement,"O valor do parâmetro N (minutos) da regra de escalonamento N/N-10 nunca foi especificado em nenhum documento de discovery (POC 20/08, brief, questionário). O motor de despacho automático não pode ser configurado — nem os work rules/scheduling policy do Field Service parametrizados — sem esse valor.",Bloqueia a configuração da Scheduling Policy e dos work rules de pré-agendamento. Precisa ser levado como pergunta bloqueadora à próxima reunião com DER/Stefanini antes do início do build do Console do Dispatcher.
G0302,Capability Gap,O Field Service nativo (Scheduling Optimizer / optimize() API / Scheduling Policies) não oferece um gatilho pronto de 'pré-agendar o próximo despacho N minutos antes do término da ocorrência atual'. Exige lógica customizada (Apex/Flow) para materializar a regra N/N-10.,"Sem esse componente customizado, a regra N/N-10 fica apenas descrita no processo e não implementada no sistema. Deve entrar explicitamente como item de build (Apex/Flow)."
G0303,Source Conflict,Duas passagens do discovery-context divergem sobre a obrigatoriedade de motivo na recusa: uma versão descreve a recusa sem exigir motivo; uma versão revisada afirma 'Recusa exige motivo'.,Afeta o desenho do app de campo (UI de recusa) e o dado que alimenta a trilha de auditoria. Confirmar qual versão é vigente.
G0304,Logical Gap,O fluxo de reatribuição após recusa não está detalhado — reprocessamento automático imediato vs. nova intervenção manual do C2C.,Determina se a automação de despacho é ponta-a-ponta ou gera trabalho manual repetido — muda dimensionamento operacional e complexidade do build.
G0305,Missing Requirement,"Overrides manuais de despacho pelo C2C não têm campos/mecanismo de trilha de auditoria definidos (dados a capturar, retenção). Field History Tracking padrão tem limite de 20 campos e retenção 18-24 meses — não confirmado se atende à retenção exigida para prestação de contas.",Risco já mapeado como 'Governança de Despacho'. Pode exigir Field Audit Trail (add-on) ou log customizado.
G0306,Ambiguity,"Destinatário e ação do alarme de 5 minutos não detalhados (todo o turno vs. programador específico, canal, escalonamento a supervisor).","Sem essa definição, o Console do Dispatcher não pode ser desenhado corretamente; SLA de resposta ao alarme fica indefinido."
G0307,Logical Gap,"Comportamento indefinido quando nenhuma viatura está disponível dentro do teto N (saturação regional) — fila, escalonamento a CGR vizinha, ou alerta a gestores?","Risco de 'priorização em saturação' já mapeado, mas sem tratamento funcional específico — justamente o cenário de pico onde a automação mais precisa funcionar."
G0308,Missing Requirement,Critérios de 'aderência' não mapeados a atributos concretos de Service Resource/Skill — modelo de habilidade/certificação por viatura não definido.,"Sem esse mapeamento, 'aderência' não é configurável como critério de match no motor de despacho."
G0309,Ambiguity,"Despacho por proximidade pode indicar viatura de CGR vizinha, mas cada UBA é contratada por CGR — não definido se o motor pode atribuir fora dos limites contratuais da CGR de origem.",Afeta configuração de Service Territory (isolado vs. sobreposto/hierárquico) e pode ter implicação contratual de pagamento à UBA.
G0310,Potential Risk,"Modelo de licenciamento do Console do Dispatcher para os 12 programadores (6/turno, 4 turnos 12x36) não definido — licença individual vs. pool compartilhado por turno.",Impacta custo de licenciamento e a granularidade de autoria da trilha de auditoria de override (G0305) se as licenças forem compartilhadas.
G0311,Logical Gap,"Ciclo de vida da 'segunda viatura' (chamado vinculado após recusas em cadeia) não detalha se herda o mesmo teto N/N-10 e critérios do chamado original, ou inicia ciclo independente.","Sem essa definição, o comportamento em recusas em cadeia (cenário que mais estressa a automação) fica ambíguo."
G0312,Missing Requirement,"Continuidade do despacho automático durante troca de turno (12x36) não definida — tratamento de viatura em atendimento na virada de turno, comportamento do parâmetro N/N-10 próximo ao limite do turno.","Risco operacional de lacuna de responsabilidade na passagem de turno entre programadores, especialmente para chamados em andamento."
G0401,Source Conflict,"O número de operadores de campo terceirizados da UBA aparece como 1.152 no questionário BSA v2/MVP (linhas 69, 586, 728, 960, 1439 do discovery-context) e como 1.292 na reunião de preparação da PoC de 04/09 ('escala referência do estado: 1.292 operadores terceirizados para até 298 recursos simultâneos'). As duas fontes pareiam o mesmo número de viaturas (298) com contagens de operador diferentes, sem reconciliação explícita entre 'escopo MVP (14 CGRs)' e 'escala do estado'.","Afeta diretamente o dimensionamento de licenças de usuário externo/mobile e o provisionamento de contas para o app de campo. Sem esclarecer se 1.292 é a base estadual total (superset) e 1.152 o recorte MVP, o Estimate e a proposta de licenciamento correm risco de subdimensionar ou sobredimensionar a compra."
G0402,Missing Requirement,"O mecanismo de login do app de campo — por viatura (dispositivo compartilhado, várias pessoas por turno) ou por pessoa (login individual) — está nomeado no BSA v2 como 'ainda não fechado' (linhas 582, 938, 960, 1795). Nenhuma das fontes registra qual dos dois modelos o DER/UBA prefere, nem trade-offs discutidos.","Decisão estrutural: login por viatura implica sessão compartilhada, rastreabilidade de quem de fato atendeu (auditoria, assinatura, evidência) fica ambígua; login por pessoa implica 1.152+ contas individuais provisionadas, gestão de credenciais para 14 empresas terceirizadas (uma por CGR), e maior custo/complexidade de administração de usuários. Bloqueia o desenho de licenciamento e o modelo de dados de Service Resource/Assigned Resource."
G0403,Missing Requirement,"1.152 (ou 1.292) operadores de campo são funcionários de empresas terceirizadas — uma empresa por CGR (14 empresas) — não do DER. Nenhuma fonte define o tipo de licença Salesforce a atribuir a esses usuários externos (Field Service mobile license padrão, Digital Engagement/Community license, ou outro), nem o modelo de provisionamento/desprovisionamento (quem cria, atualiza e revoga acesso quando um operador troca de empresa terceirizada ou de CGR).","A documentação de Field Service (knowledge/field_service_dev.md, linhas 27272-27273) registra um known issue: 'A Community license user who opens a service appointment can experience a missing record error' — risco concreto se o tipo de licença escolhido para os terceirizados for Community/Partner em vez de Field Service padrão. Sem essa decisão, o custo de licenciamento (14 empresas × ~82-92 operadores cada, em média) e o processo de onboarding/offboarding ficam fora do escopo estimado. [KB: field_service_dev.md:27272-27273]"
G0404,Potential Risk,"A conectividade em rodovia é risco mapeado na matriz de riscos do cliente ('trecho sem rede' confirmado como premissa nas linhas 862, 1685, 1997-2003, 2064), e o app é Android com 'trabalho offline: Sim'. Porém não há estratégia offline detalhada: quais objetos são primados no briefcase (Work Order, Service Appointment, Assigned Resource — e por quanto tempo de histórico), como o app sincroniza ao reconectar, e como resolve conflitos de sincronização (ex.: duas atualizações de status do mesmo chamado enquanto offline).","A KB de Field Service (knowledge/field_service_dev.md, linhas 27274-27275) alerta que objetos Task não são primados corretamente em briefcases offline e geram erro — um exemplo concreto de limitação que pode colidir com o desenho de evidência/checklist do app. Sem esse desenho, o alarme de 5 minutos e o bloqueio de passo ('trava') podem não funcionar de forma confiável em trechos sem rede prolongados. [KB: field_service_dev.md:27274-27275]"
G0405,Missing Requirement,"A pergunta do questionário ('Sem rede, o celular precisa guardar só a ocorrência em andamento, ou também um histórico de já encerradas? De quantos dias para trás?', linha 2484) está marcada como GAP DE RESPOSTA DO CLIENTE — não foi respondida.","Define o tamanho do pacote offline (briefcase) por dispositivo e o desenho de sincronização. Sem essa resposta, o dimensionamento de dados primados por viatura fica indefinido, o que pode gerar app lento ou estourar limites de briefcase em 298 dispositivos simultâneos."
G0406,Logical Gap,"A regra confirmada é que a recusa só é permitida antes do início do deslocamento, e que 'se todos recusam, o chamado volta a Aberto' (linhas 452, 464, 682, 720, 1372, 1382, 1509, 1543). Não há definição do comportamento do app após uma recusa individual (não a recusa em cadeia de todos): a viatura que recusou recebe confirmação de que foi liberada? A UBA/CGR recebe notificação de que outra viatura foi acionada no lugar? Existe um timer/SLA entre a recusa e a reatribuição pela mesa?","Sem esse desenho, o app pode deixar o operador sem retorno visual do que aconteceu com o chamado recusado (UX de 'buraco negro'), e a mesa (C2C) pode não ter um gatilho automático para agir rápido na reatribuição — o que compromete o tempo de resposta que é o KPI central do MVP."
G0407,Logical Gap,"Após o status 'Iniciado', o alarme de 5 minutos passa a ser cíclico (linhas 452, 720, 1372, 1543). Nenhuma fonte define o comportamento do app do lado do operador durante esse alarme cíclico: o celular emite algum aviso local, exige confirmação de status ('ainda estou no local'), ou o alarme é só visível na mesa (C2C), sem qualquer sinal no app de campo?","Se o alarme só aparece na mesa, o operador em campo não tem como se auto-corrigir (ex.: confirmar que está bem, apenas parado por motivo legítimo) antes de a mesa acionar uma segunda viatura — risco de escalonamento desnecessário ou de o operador ser 'pego de surpresa' por uma segunda viatura despachada sem aviso."
G0408,Ambiguity,"O questionário lista várias regras candidatas de bloqueio ('trava') do app — não recusar sem motivo, não iniciar sem foto, não fazer check-in longe do km (linhas 2059-2063) — mas não confirma quais delas de fato se aplicam, exceto a regra de recusa-antes-do-deslocamento (essa sim confirmada). O valor de 'X metros' para o check-in geolocalizado nunca é definido em nenhuma fonte.","Cada regra de trava é uma ação customizada (LWC/Apex) a ser desenhada, testada offline e validada em campo — não é configuração declarativa trivial. Sem a lista fechada de regras e o valor de X metros, o escopo de desenvolvimento do app mobile (E04) não pode ser dimensionado com precisão."
G0409,Missing Requirement,"O questionário registra como GAP DE RESPOSTA a pergunta 'quantos modelos distintos de formulário/checklist o socorro usa e se mudam por tipo de ocorrência' (linhas 2032-2035), e a premissa de foto/assinatura no encerramento fica em 'média de 5 fotos' sem confirmação de quantos tipos de ocorrência exigem comprovante assinado (linha 2039-2043).","Cada modelo de formulário é uma tela distinta no app, com campos condicionais por tipo de ocorrência (pane, sinistro, inspeção etc.) — aumenta o desenho e o teste offline proporcionalmente. Sem o número de modelos confirmado, a estimativa do app de campo carrega uma premissa não validada."
G0410,Missing Requirement,A pergunta 'Precisamos ter diferentes app mobile por perfil? E se tem design system específico?' (linha 2007-2010) não tem resposta registrada em nenhuma fonte.,"Se a resposta for sim (apps distintos por perfil — operador UBA vs. inspeção vs. C2C móvel), o escopo do E04 multiplica: cada variante exige seu próprio pacote de permissão, ações rápidas e testes offline. Hoje o epic assume implicitamente um único app para os 1.152 operadores."
G0411,Logical Gap,"O fluxo de 'segunda viatura' abre um chamado (Service Appointment) vinculado ao Work Order mestre quando a primeira recusa/falha (linhas 452, 596, 618, 683, 1372). Não está definido o que o app da segunda viatura mostra ao operador: ele vê o histórico da tentativa anterior (ex.: motivo da recusa/parada da primeira viatura), ou recebe o chamado como se fosse novo, sem esse contexto?",Falta de contexto na tela do segundo operador pode gerar retrabalho de qualificação (ele reabre perguntas já respondidas) ou decisões erradas em campo (ex.: não sabe que a ocorrência já tem uma viatura no local com pane mecânica).
G0412,Potential Risk,As 14 empresas terceirizadas (uma por CGR) operam com contratos e potencialmente sistemas de gestão de pessoal distintos. Não há definição de modelo de compartilhamento (sharing) de dados no app entre operadores de empresas diferentes — ex.: um operador da empresa da CGR-5 pode ver/ser despachado para ocorrências da CGR-6 em caso de reforço entre regiões?,"Sem esse desenho, o modelo de sharing rules e territórios (mencionado no PoC como 'territórios primários, secundários e realocações temporárias', linhas 3374-3379) pode não refletir a fronteira contratual real entre as 14 empresas, gerando exposição de dados operacionais entre concorrentes terceirizados ou bloqueio indevido de reforço entre CGRs."
